step,loss,grad_norm,seconds
59,0.192406564950943,0.44729265570640564,0.4035719620000009
60,0.20517498254776,0.6590846180915833,0.4308819080000035
61,0.18324396014213562,0.671718180179596,0.4180399929999794
62,0.1744299679994583,0.549170970916748,0.4109115910000014
63,0.17204782366752625,0.550739586353302,0.4134878539999818
64,0.20608997344970703,0.7001166343688965,0.4111310709999998
65,0.1816582977771759,0.6236563324928284,0.432830598999999
66,0.22299662232398987,0.5644946694374084,0.41990422400002103
67,0.1874922811985016,0.6516762971878052,0.4063367819999826
68,0.1695859581232071,0.6047205328941345,0.4092223869999998
69,0.21431958675384521,0.691767692565918,0.41288147200000935
70,0.21917426586151123,0.7943177223205566,0.40631127999998284
71,0.18642443418502808,0.5529224872589111,0.4086273320000089
72,0.20535187423229218,0.3737391531467438,0.40218452700000284
73,0.16823703050613403,0.5156925320625305,0.41378913599999123
74,0.18174925446510315,0.4914766550064087,0.41164732900000445
75,0.2059776932001114,0.4558924734592438,0.43134485100000575
76,0.21915863454341888,0.5825218558311462,0.409906436
77,0.18348178267478943,0.5612430572509766,0.40115443800002026
78,0.18380363285541534,0.5218181610107422,0.4091298019999954
79,0.18845124542713165,0.49273598194122314,0.4048461490000079
80,0.20034214854240417,0.48884865641593933,0.4092205759999956
81,0.17827856540679932,0.5565947890281677,0.4104950089999875
82,0.1828203797340393,0.6386657953262329,0.41749070599999527
83,0.23829635977745056,0.6077906489372253,0.41178722500001186
84,0.1624901294708252,0.4994755983352661,0.4045522549999987
85,0.1781892478466034,0.6388466954231262,0.4055873079999799
86,0.18761038780212402,0.5478478074073792,0.40112630499999113
87,0.199730783700943,0.49432700872421265,0.4022218309999914
88,0.1984337866306305,0.4126679599285126,0.41563555700000165
89,0.21391862630844116,0.5406040549278259,0.42896807200000353
90,0.16562581062316895,0.46777060627937317,0.4091130850000013
91,0.21000346541404724,0.5374773740768433,0.4037016339999866
92,0.16701945662498474,0.5919997096061707,0.4140253949999817
93,0.18115250766277313,0.3774755299091339,0.4104407640000147
94,0.19224800169467926,0.6993933916091919,0.40996972700000356
95,0.19972878694534302,0.42403069138526917,0.40575404399999115
96,0.16838255524635315,0.5814962983131409,0.4100039569999865
97,0.1528877317905426,0.4614868462085724,0.412261218000026
98,0.1790677011013031,0.5702090263366699,0.40378074500000594
99,0.17318756878376007,0.4740024209022522,0.41378475700000195
100,0.1938302218914032,0.5038150548934937,0.4203819299999907
101,0.16341179609298706,0.48239532113075256,0.4148000669999874
102,0.16500559449195862,0.5633296370506287,0.41282603300001597
103,0.170978844165802,0.5673743486404419,0.40189952900001913
104,0.18443694710731506,0.5023419260978699,0.40144835800001033
105,0.15578584372997284,0.5653804540634155,0.404044558999999
106,0.1492050290107727,0.5632092356681824,0.4057224750000046
107,0.17412477731704712,0.5605980157852173,0.4086458010000058
108,0.17205852270126343,0.5346734523773193,0.41143470399998705
109,0.185075044631958,0.45173144340515137,0.4157893759999922
110,0.16691672801971436,0.5751388669013977,0.40810694900000044
111,0.16609087586402893,0.5525622367858887,0.4109514040000022
112,0.153252512216568,0.56377112865448,0.4034634829999959
113,0.1521683633327484,0.49850302934646606,0.4074194560000137
114,0.1482810378074646,0.4470897912979126,0.3999523950000139
115,0.145753413438797,0.5028015971183777,0.4040047780000009
116,0.156514510512352,0.5142810940742493,0.4102305369999897
117,0.1293630450963974,0.3661480247974396,0.41518279699999994
118,0.1681271493434906,0.5694597959518433,0.41097214199999144
119,0.1672191321849823,0.5648085474967957,0.40632116399999063
120,0.14317286014556885,0.4861859083175659,0.41753600200001983
121,0.1497919261455536,0.4905925393104553,0.42581573699999353
122,0.16077834367752075,0.6577619910240173,0.4035786580000149
123,0.15389259159564972,0.5107570886611938,0.4247235720000049
124,0.15125688910484314,0.54872065782547,0.42015768699999967
125,0.15376049280166626,0.5623998045921326,0.4147299690000068
126,0.15983878076076508,0.5970746278762817,0.4089478529999724
127,0.13471773266792297,0.4752269685268402,0.4072327269999789
128,0.13935266435146332,0.5847518444061279,0.40031937800000605
129,0.15320837497711182,0.4885346591472626,0.40371912100002305
130,0.16464628279209137,0.6627760529518127,0.40429648799999995
131,0.1455237865447998,0.4907453954219818,0.404120158000012
132,0.13632801175117493,0.4954661428928375,0.4101635670000121
133,0.14159534871578217,0.5013327598571777,0.4133747089999815
134,0.13807053864002228,0.458680659532547,0.40677678899999137
135,0.13756063580513,0.5165901780128479,0.40338639300000523
136,0.13578146696090698,0.4930037260055542,0.41328787800000555
137,0.13362565636634827,0.5211544632911682,0.40465735199998676
138,0.16262197494506836,0.6360894441604614,0.4024448540000094
139,0.14710497856140137,0.4501899480819702,0.4093857579999849
140,0.14756867289543152,0.531460702419281,0.4247760949999986
141,0.1481899619102478,0.5296701192855835,0.444076707999983
142,0.1275671124458313,0.5171155333518982,0.4259887350000042
143,0.13116618990898132,0.46441027522087097,0.40834507599998915
144,0.12203051149845123,0.46626290678977966,0.4283358739999983
145,0.12279628217220306,0.4574888050556183,0.40606858199998896
146,0.130592942237854,0.41877803206443787,0.40512653799999043
147,0.20489709079265594,0.8472869396209717,0.4157164049999835
148,0.16207340359687805,0.5929076671600342,0.43339061299997184
149,0.1382545679807663,0.5815661549568176,0.4131759039999565
150,0.11860434710979462,0.4158839285373688,0.40845273200000065
151,0.14667893946170807,0.5277372598648071,0.40858850100005384
152,0.1406409740447998,0.5732750296592712,0.4085063459999674
153,0.1442258656024933,0.4509534537792206,0.4030847110000195
154,0.14883148670196533,0.6000241041183472,0.4189738860000034
155,0.144809752702713,0.45787766575813293,0.40975314499996784
156,0.12246616184711456,0.33878326416015625,0.4036881359999711
157,0.1401209533214569,0.4595245122909546,0.4292046240000218
158,0.1463000476360321,0.5589658617973328,0.40029672299999675
159,0.12273220717906952,0.43134963512420654,0.40501279899996234
160,0.1381721943616867,0.5151551365852356,0.40503512899999805
161,0.1426781415939331,0.4864611327648163,0.41446194099995637
162,0.1493438482284546,0.4623697102069855,0.4174977449999915
163,0.1184501051902771,0.5110538005828857,0.40540723200001594
164,0.1294144093990326,0.47077712416648865,0.406610747000002
165,0.13952620327472687,0.5030333995819092,0.40127370000004703
166,0.13814207911491394,0.45893391966819763,0.4125209890000292
167,0.12131285667419434,0.36607953906059265,0.403732596999987
168,0.1306043416261673,0.4856232702732086,0.40447238799998786
169,0.12647856771945953,0.5235412120819092,0.4144687760000352
170,0.11053670197725296,0.3368990123271942,0.40611779900001466
171,0.107666015625,0.30152130126953125,0.4186288980000086
172,0.12084605544805527,0.4499457776546478,0.4375444790000529
173,0.1584751158952713,0.678622305393219,0.4069753239999727
174,0.11514727026224136,0.3456575870513916,0.4144471289999956
175,0.1269478052854538,0.4829784631729126,0.4121848529999852
176,0.10571710765361786,0.3342311680316925,0.4117487300000562
177,0.12215942144393921,0.3985057771205902,0.4156394119999618
178,0.15632812678813934,0.47900626063346863,0.4120897009999567
179,0.11923980712890625,0.4212636351585388,0.408823429999984
180,0.14341077208518982,0.43933090567588806,0.40727651299999934
181,0.1203085333108902,0.40700238943099976,0.4170113320000155
182,0.1460377722978592,0.42201006412506104,0.41559604600001876
183,0.11898307502269745,0.37777644395828247,0.41857448600001135
184,0.1218501478433609,0.4214753210544586,0.41198668800001315
185,0.12914767861366272,0.40669164061546326,0.40899250200004644
186,0.13593149185180664,0.4532589018344879,0.4237495680000052
187,0.13413381576538086,0.41342464089393616,0.4262364930000331
188,0.10998174548149109,0.36664390563964844,0.42276219099994705
189,0.13715703785419464,0.4169462025165558,0.41940061600001854
190,0.12738162279129028,0.4969145953655243,0.43503841500000817
191,0.11483336240053177,0.34216606616973877,0.42325098999998545
192,0.1104242131114006,0.3404548466205597,0.4216621260000011
193,0.18091008067131042,0.9591534733772278,0.42768900499999063
194,0.16532018780708313,0.5823417901992798,0.4231575379999981
195,0.12000974267721176,0.4192295968532562,0.4580637290000027
196,0.13539795577526093,0.45960474014282227,0.4229947020000395
197,0.13865573704242706,0.5277188420295715,0.41590685300002406
198,0.17147809267044067,0.5766395330429077,0.4188973120000128
199,0.12266537547111511,0.3544328212738037,0.42250839199999746
200,0.14929050207138062,0.44103723764419556,0.4431387280000081
201,0.1339203119277954,0.4711243510246277,0.4161077449999766
202,0.11119842529296875,0.36972686648368835,0.4132526890000463
203,0.11457400023937225,0.43862491846084595,0.4180809250000266
204,0.14463505148887634,0.6137348413467407,0.4157072790000029
205,0.12239252030849457,0.3959309756755829,0.4107699780000189
206,0.11561209708452225,0.3542572557926178,0.41128594599996404
207,0.19884547591209412,0.7047773599624634,0.41251019499998165
208,0.11015036702156067,0.4144233167171478,0.41744084499998735
209,0.12131050229072571,0.3806501626968384,0.4093631319999531
210,0.12410411983728409,0.384420782327652,0.41444369399999914
211,0.11191655695438385,0.2886095643043518,0.41901126499999464
212,0.14946039021015167,0.48400750756263733,0.42417215899996563
213,0.11646325886249542,0.3157549798488617,0.41551142400004437
214,0.21376588940620422,1.2089275121688843,0.41164566100002276
215,0.11307553201913834,0.3339482247829437,0.41050559600000724
216,0.11199941486120224,0.3492848873138428,0.4105326299999774
217,0.1250283271074295,0.4337030351161957,0.4099409400000127
218,0.12004140764474869,0.3248315751552582,0.41829063099999075
219,0.17642125487327576,0.5776402950286865,0.4441778170000248
220,0.14195102453231812,0.5203180313110352,0.4145925639999746
221,0.12421443313360214,0.4753853678703308,0.4098583229999804
222,0.10666655004024506,0.37911346554756165,0.40688352000000805
223,0.10510848462581635,0.31299638748168945,0.4150694680000129
224,0.09881331026554108,0.2979317903518677,0.4157522260000519
225,0.11002640426158905,0.3729899227619171,0.41306401200000664
226,0.10551344603300095,0.31416910886764526,0.4162659340000232
227,0.1280134618282318,0.42797353863716125,0.39792283800005634
228,0.15495826303958893,0.5546309351921082,0.40122241500000655
229,0.12190012633800507,0.4097594916820526,0.40597089599998526
230,0.09974043071269989,0.3222704231739044,0.4002895639999906
231,0.11450107395648956,0.3391021192073822,0.4037259269999822
232,0.10247046500444412,0.3219325542449951,0.4143225599999596
233,0.107423797249794,0.38090944290161133,0.4198525039999481
234,0.10011382400989532,0.2473885416984558,0.40281054799999083
235,0.11910384893417358,0.33433932065963745,0.4165534520000165
236,0.0933934897184372,0.31924545764923096,0.40263315200002125
237,0.13358981907367706,0.4845857322216034,0.4031157379999968
238,0.12929308414459229,0.5327581167221069,0.4062816420000104
239,0.12227709591388702,0.46679002046585083,0.39731070200002705
240,0.1538522094488144,0.5356337428092957,0.40294558700003336
241,0.15283645689487457,0.652418315410614,0.4058792669999889
242,0.1066780537366867,0.2998104989528656,0.4158801510000103
243,0.17769983410835266,0.5013626217842102,0.43084632900001907
244,0.10100693255662918,0.2760971486568451,0.40931113499999583
245,0.15591874718666077,0.6311244964599609,0.41887928699998156
246,0.11158411204814911,0.3926566541194916,0.41384463499997537
247,0.10953149199485779,0.33743879199028015,0.4079699160000132
248,0.12033297121524811,0.3498440384864807,0.40528439499996693
249,0.1084410548210144,0.41574567556381226,0.40378731300000936
250,0.0971037745475769,0.29959428310394287,0.4110016909999672
251,0.11177882552146912,0.3653562366962433,0.40396287599998004
252,0.16492176055908203,0.6376845240592957,0.40271213699998043
253,0.11022649705410004,0.3649600148200989,0.4018793949999804
254,0.10699710994958878,0.4079233407974243,0.4068536020000124
255,0.10161800682544708,0.37032246589660645,0.4227574330000152
256,0.11432138085365295,0.3294258415699005,0.4175177930000018
257,0.10033979266881943,0.29168078303337097,0.41269304300004706
258,0.10249953716993332,0.2646181583404541,0.41620721300000696
259,0.10571949183940887,0.3139438033103943,0.4160061890000293
260,0.10211621224880219,0.31792300939559937,0.4055422120000003
261,0.0934324711561203,0.34276366233825684,0.41145161499997585
262,0.10207821428775787,0.3414160907268524,0.41846010000000433
263,0.09157709777355194,0.26193922758102417,0.4306977620000225
264,0.09836705029010773,0.31836146116256714,0.4065026370000169
265,0.13783594965934753,0.5139623880386353,0.41090074199996707
266,0.11895537376403809,0.4270058274269104,0.4291861969999786
267,0.09970153868198395,0.3304627537727356,0.40976148099997545
268,0.18228264153003693,0.7480745315551758,0.4165099730000179
269,0.1333209127187729,0.5387248992919922,0.40157623700002887
270,0.0926484763622284,0.3167932331562042,0.40774429800001144
271,0.11167428642511368,0.3707544505596161,0.40844186700002183
272,0.09696243703365326,0.25964537262916565,0.413167661999978
273,0.10849989950656891,0.37200218439102173,0.409217936999994
274,0.11613677442073822,0.4116245210170746,0.4069517620000056
275,0.1836930215358734,0.604494571685791,0.41076220999997304
276,0.09267416596412659,0.2628171145915985,0.4026030610000362
277,0.105605348944664,0.4034388065338135,0.3999919280000199
278,0.11794880032539368,0.40343886613845825,0.4096828769999661
279,0.0891796350479126,0.27423471212387085,0.40154019300001664
280,0.13765612244606018,0.5618849992752075,0.4155078200000162
281,0.17121180891990662,0.6332286596298218,0.4167862300000138
282,0.10326386243104935,0.34203967452049255,0.41052460299999893
283,0.09815724194049835,0.33007022738456726,0.4106330449999973
284,0.09581217914819717,0.3183574676513672,0.4066009699999995
285,0.09351339936256409,0.258407324552536,0.41353707499996517
286,0.08753708004951477,0.2009270340204239,0.40894452200001297
287,0.13394257426261902,0.5193102955818176,0.4148452270000007
288,0.11265945434570312,0.2992376387119293,0.411068145999991
289,0.09282419085502625,0.27133509516716003,0.4099722589999715
290,0.1163061112165451,0.2828107476234436,0.4250825310000437
291,0.11789630353450775,0.38777610659599304,0.4049226960000283
292,0.09990200400352478,0.38715627789497375,0.4057002510000416
293,0.08892551809549332,0.2322259545326233,0.40652354700000615
294,0.127580463886261,0.513923168182373,0.4074614119999751
295,0.0945369228720665,0.28090527653694153,0.3998908730000039
296,0.08752337098121643,0.2914898991584778,0.4026081700000077
297,0.08911846578121185,0.25279536843299866,0.40583329499997944
298,0.11261273920536041,0.34011155366897583,0.4090752110000153
299,0.0894661545753479,0.2606172561645508,0.430951862000029
300,0.10757551342248917,0.3215482831001282,0.4101302969999665
301,0.09476640820503235,0.24063605070114136,0.4300300479999919
302,0.1277042031288147,0.5701026916503906,0.4085287280000216
303,0.14547255635261536,0.4549959897994995,0.4028120939999553
304,0.13310280442237854,0.51677006483078,0.40923731999998836
305,0.10812008380889893,0.32538703083992004,0.39983646500002124
306,0.11649657040834427,0.490244597196579,0.40824849700004506
307,0.13295158743858337,0.3944900929927826,0.41191096900001867
308,0.1325816512107849,0.419704794883728,0.39948113899998816
309,0.09207908809185028,0.3100924789905548,0.4008369769999831
310,0.09737429022789001,0.2791557312011719,0.4008733200000165
311,0.0829276368021965,0.19383187592029572,0.41239967699999625
312,0.13844773173332214,0.4478146433830261,0.40011556399997517
313,0.09106548875570297,0.274476021528244,0.4172084059999861
314,0.10052783787250519,0.38052573800086975,0.44219407999997884
315,0.08706317842006683,0.22903379797935486,0.4077656579999598
316,0.0875476598739624,0.3015771210193634,0.4064977630000044
317,0.10480885207653046,0.31540265679359436,0.41134526899998036
318,0.10326135158538818,0.3948974311351776,0.4187037649999752
319,0.08972442895174026,0.2918705344200134,0.4133385609999891
320,0.09402748942375183,0.27146410942077637,0.4139406589999908
321,0.08737210929393768,0.22944919764995575,0.40632455500002607
322,0.08892602473497391,0.24116356670856476,0.40864029199997276
323,0.11813372373580933,0.44036754965782166,0.4073424960000125
324,0.10066813975572586,0.2876172959804535,0.4113505490000193
325,0.11943898350000381,0.4551953077316284,0.4206829139999968
326,0.10397857427597046,0.3196878433227539,0.40244018599997844
327,0.08069770038127899,0.17336665093898773,0.40639601100002665
328,0.10424938797950745,0.3169001042842865,0.4052480249999917
329,0.13614727556705475,0.47317779064178467,0.4818672890000357
330,0.10997677594423294,0.3829534649848938,0.4214496239999903
331,0.09203878045082092,0.2582271099090576,0.421333116000028
332,0.09329930692911148,0.29752108454704285,0.40921539599997914
333,0.14735059440135956,0.573284387588501,0.41187333099998114
334,0.09371332824230194,0.24889855086803436,0.40626891900001283
335,0.08971527218818665,0.3396158814430237,0.4103669570000079
336,0.0836574137210846,0.2302519679069519,0.41711366499998803
337,0.1167515367269516,0.5578739643096924,0.41739687899996625
338,0.07748270034790039,0.15920187532901764,0.4370785739999974
339,0.07753196358680725,0.2332339733839035,0.406312899999989
340,0.09513317793607712,0.3385801911354065,0.4018293380000273
341,0.08373981714248657,0.22476942837238312,0.4035770119999711
342,0.08169645816087723,0.2506505846977234,0.39733497000003126
343,0.08088134974241257,0.24201996624469757,0.4041636960000119
344,0.09493807703256607,0.2872483730316162,0.4305721110000036
345,0.07852186262607574,0.1920953243970871,0.4388442629999645
346,0.07826083898544312,0.17108947038650513,0.4086385930000347
347,0.09125381708145142,0.30797797441482544,0.4044100699999831
348,0.07847091555595398,0.22302570939064026,0.40629722300002413
349,0.09256254136562347,0.2967611253261566,0.40366476200000534
350,0.10193440318107605,0.33869799971580505,0.40000814199999013
351,0.07295845448970795,0.14857548475265503,0.39896650100001807
352,0.07908633351325989,0.2532140016555786,0.40155362799998784
353,0.08174097537994385,0.24646790325641632,0.416936647
354,0.07978875190019608,0.2341877520084381,0.4096669329999827
355,0.08019006997346878,0.19078369438648224,0.4147863659999871
356,0.0756702646613121,0.1704282909631729,0.40432292200000575
357,0.08513479679822922,0.2577548623085022,0.4068362650000381
358,0.09975194931030273,0.3966747522354126,0.4297342049999884
359,0.08185045421123505,0.2353285551071167,0.41369796800000813
360,0.09403090178966522,0.2609213590621948,0.4183895510000184
361,0.1412656009197235,0.7296380996704102,0.4239936909999642
362,0.1014610081911087,0.3399132192134857,0.4167065399999501
363,0.08169367909431458,0.25229978561401367,0.4024858180000024
364,0.08330874890089035,0.21980543434619904,0.39936343899995563
365,0.08039212971925735,0.2156825214624405,0.4039456790000031
366,0.0981036126613617,0.40542665123939514,0.3999658999999838
367,0.07662040740251541,0.18522819876670837,0.4004675379999867
368,0.07722584903240204,0.2112497091293335,0.40367158999998765
369,0.09505823254585266,0.3999568223953247,0.4010630490000153
370,0.07955384254455566,0.17914380133152008,0.4106359530000532
371,0.10020780563354492,0.38266125321388245,0.4201176010000154
372,0.10831892490386963,0.4377771317958832,0.4099351609999644
373,0.15203306078910828,0.7328634858131409,0.3990200950000258
374,0.08060446381568909,0.19219139218330383,0.4031132669999806
375,0.07565277814865112,0.1840212345123291,0.4127565879999793
376,0.0844416692852974,0.291322261095047,0.4158375100000171
377,0.07384075224399567,0.16382816433906555,0.4384275169999796
378,0.14943858981132507,0.7636582255363464,0.41964346100002103
379,0.0851772129535675,0.24422256648540497,0.4439756970000417
380,0.08502355217933655,0.3228665888309479,0.43096279299999196
381,0.09146859496831894,0.2683867812156677,0.4209256610000125
382,0.08533424139022827,0.21650241315364838,0.4040931889999797
383,0.07360391318798065,0.154229998588562,0.4144517350000001
384,0.07990729063749313,0.20920558273792267,0.4059903500000246
385,0.13440285623073578,0.47435328364372253,0.41633976399998573
386,0.08585754036903381,0.2805767357349396,0.42043152299999065
387,0.09075354784727097,0.2969384491443634,0.4077202980000152
388,0.088313989341259,0.2826969623565674,0.3990554999999745
389,0.0875454917550087,0.2708279490470886,0.4083547479999652
390,0.09829095005989075,0.2865883708000183,0.4115627510000195
391,0.07858696579933167,0.20624065399169922,0.41152729499998486
392,0.11579044163227081,0.5233471393585205,0.4069357480000235
393,0.11663989722728729,0.45336848497390747,0.3965148059999706
394,0.07421398162841797,0.16998323798179626,0.40380495800002336
395,0.07498228549957275,0.16288277506828308,0.39819382999996833
396,0.07956205308437347,0.19891467690467834,0.4043107990000294
397,0.07518802583217621,0.2063414603471756,0.4079995519999784
398,0.08973748981952667,0.29857927560806274,0.3998109639999825
399,0.0706084817647934,0.14127320051193237,0.40708451000000423
400,0.12314917147159576,0.45072659850120544,0.4059887020000019
401,0.0665854886174202,0.11308726668357849,0.4082133289999774
402,0.08186447620391846,0.20715025067329407,0.4062698920000116
403,0.08283655345439911,0.17810697853565216,0.4060978910000017
404,0.0796092301607132,0.25654634833335876,0.4113909430000149
405,0.09075547754764557,0.24807573854923248,0.4177456139999549
406,0.11952701210975647,0.39331352710723877,0.4327868590000321
407,0.07066802680492401,0.17712950706481934,0.4124574120000375
408,0.09583215415477753,0.3845703899860382,0.4096319759999574
409,0.11829112470149994,0.49122098088264465,0.41652575599999864
410,0.11800067126750946,0.575692892074585,0.4311879269999963
411,0.11125880479812622,0.43400055170059204,0.41934877699998196
412,0.08202255517244339,0.32293975353240967,0.41660556400000814
413,0.12863028049468994,0.3527618944644928,0.4192510980000179
414,0.08817824721336365,0.29271602630615234,0.42025710199999367
415,0.08454447984695435,0.25804752111434937,0.4096559409999827
416,0.07820285111665726,0.19233223795890808,0.40314547500003073
417,0.07534509897232056,0.223854199051857,0.4019462110000518
418,0.09704583883285522,0.45641130208969116,0.40627136500000915
419,0.11231394112110138,0.4119277596473694,0.4089981059999559
420,0.07445673644542694,0.19328179955482483,0.41374910500002215
421,0.08058992773294449,0.21813535690307617,0.39801956599995947
422,0.07232759892940521,0.146807461977005,0.3984417419999886
423,0.09018752723932266,0.31623414158821106,0.3999430860000075
424,0.09457914531230927,0.26970964670181274,0.4057528480000201
425,0.0956636518239975,0.4046972990036011,0.4071777639999823
426,0.1001582145690918,0.3697940409183502,0.4162344480000115
427,0.08488667011260986,0.21840126812458038,0.40949877000002743
428,0.13136275112628937,0.6861914992332458,0.41248021000001245
429,0.1310257613658905,0.5924457311630249,0.40902395999995633
430,0.08656933158636093,0.2943516969680786,0.4164581320000025
431,0.09561067819595337,0.3344307839870453,0.41810167900001716
432,0.08978265523910522,0.2969312071800232,0.39844967200002657
433,0.07724949717521667,0.23113621771335602,0.4100746830000048
434,0.09628069400787354,0.4050193727016449,0.41684716499997876
435,0.11953172087669373,1.3311927318572998,0.4055166900000131
436,0.07372082769870758,0.1538761854171753,0.40400091499998325
437,0.08515391498804092,0.2624998986721039,0.3968262829999958
438,0.077909454703331,0.17513993382453918,0.4069449499999678
439,0.07431310415267944,0.2191661149263382,0.40419059399999924
440,0.18055081367492676,0.7818095088005066,0.4059283170000185
441,0.0886075496673584,0.22069290280342102,0.3972464670000022
442,0.10336566716432571,0.42322444915771484,0.40858207000002267
443,0.08477407693862915,0.29955944418907166,0.4045719250000275
444,0.2500791549682617,1.4834520816802979,0.4257176859999845
445,0.08271192014217377,0.3053015172481537,0.40799100599997473
446,0.10948106646537781,0.3868286609649658,0.4491480450000154
447,0.08524936437606812,0.20984694361686707,0.4090860690000113
448,0.0979924201965332,0.39878007769584656,0.4125667629999725
449,0.08280683308839798,0.1829218715429306,0.40638605099996994
450,0.07766294479370117,0.16241802275180817,0.4095618499999887
451,0.08182980120182037,0.2665307819843292,0.4024658870000053
452,0.0737258791923523,0.1810365468263626,0.3965586030000168
453,0.07501409947872162,0.21387118101119995,0.406847622999976
454,0.1160791665315628,0.508469820022583,0.40376279700001305
455,0.07577991485595703,0.2132033407688141,0.42184604800002035
456,0.07596132159233093,0.22311186790466309,0.39720160899997836
457,0.06689440459012985,0.14128129184246063,0.4051587029999837
458,0.08638541400432587,0.264823317527771,0.4326911109999969
459,0.0799885243177414,0.27986952662467957,0.41929366400000845
460,0.07477989792823792,0.20418623089790344,0.4185483869999871
461,0.10377204418182373,0.39299386739730835,0.40539253499997585
462,0.07243483513593674,0.20327642560005188,0.4097862149999969
463,0.0779266208410263,0.2041955441236496,0.40439785500001335
464,0.07919713854789734,0.3059655725955963,0.4095743900000457
465,0.06526581943035126,0.1433684378862381,0.40670811900002946
466,0.13551124930381775,0.6706869602203369,0.41707697900000085
467,0.07683660089969635,0.2158953845500946,0.4141799249999849
468,0.08280260860919952,0.1689237654209137,0.40414577699999654
469,0.12196597456932068,0.8190586566925049,0.40531770299998016
470,0.07478702068328857,0.26071295142173767,0.40557617299998583
471,0.07453638315200806,0.21747617423534393,0.40609739100000297
472,0.07395785301923752,0.23981574177742004,0.4099228540000013
473,0.07441665232181549,0.1514798402786255,0.40955352599996786
474,0.08054150640964508,0.3579196631908417,0.41686838600003284
475,0.09819814562797546,0.35714107751846313,0.4079830850000121
476,0.07454163581132889,0.17488421499729156,0.4035857679999708
477,0.09935372322797775,0.4659070074558258,0.40574936100000514
478,0.06740130484104156,0.12812265753746033,0.40875020900000436
479,0.0718085989356041,0.20848530530929565,0.4068474350000315
480,0.07368594408035278,0.16685175895690918,0.40493341800004146
481,0.08683764934539795,0.2436329424381256,0.4239055700000449
482,0.07840684056282043,0.3103359043598175,0.41768307199998844
483,0.07499179244041443,0.1958741545677185,0.4013500130000125
484,0.08049499988555908,0.22768452763557434,0.4016429339999945
